item,itemLabel,position,positionLabel,start,psid
Q101444618,Irek Faizullin,Q107688680,"Minister of Construction, Housing and Utilities",2020-11-10,Q101444618-742FBBC7-4588-472E-AD70-44D043D28940
Q101627335,Alexey Chekunkov,Q107688664,Minister for the Development of the Russian Far East and Arctic,2020-01-21,Q101627335-AA03281C-FDF9-4158-AC32-E3414E0C67F3
Q1153835,Marat Khusnullin,Q14805701,Deputy Chairman of the Government of the Russian Federation,2020-01-21,Q1153835-20F7FD26-E6F6-4C96-82FC-6E7A27055990
Q1320356,Yuri Trutnev,Q107883733,Presidential Plenipotentiary Envoy to the Far Eastern Federal District,2020-01-21,Q1320356-A37D0ED5-3E9C-48BB-87FF-2F41E8C985AD
Q1320356,Yuri Trutnev,Q14805701,Deputy Chairman of the Government of the Russian Federation,2013-08-31,Q1320356-13434326-4f0e-76c8-53a9-632aa91155ed
Q1344473,Vladimir Kolokoltsev,Q4399968,Minister of Internal Affairs of Russia,2012-05-21,Q1344473-DBDAA5E0-F94D-47DE-A578-9C5531E5825E
Q15066166,Valery Falkov,Q107688573,Minister of Science and Higher Education,2020-01-21,Q15066166-5814B59F-B8B9-4BC8-8D3B-A8394941190E
Q16186988,Yuriy Borisov,Q14805701,Deputy Chairman of the Government of the Russian Federation,2020-01-21,Q16186988-9ED1A2A6-A47B-4E60-A701-78656C87CD3B
Q16664506,Alexander Kozlov,Q107710311,Minister of Natural Resources,2020-11-10,Q16664506-AA9FFDC1-B5E9-40F7-A9F1-B7BEB5777AA5
Q18043712,Dmitry Patrushev,Q107724535,Minister of Agriculture,2018-05-18,Q18043712-ACCD1132-0AAC-4A9F-82C5-FC7DD9D9E8B9
Q2329960,Denis Manturov,Q107710318,Minister of Industry and Trade,2012-05-21,Q2329960-0A6B4E37-C5A9-4409-B491-A1C043F2646C
Q260432,Tatyana Golikova,Q14805701,Deputy Chairman of the Government of the Russian Federation,2018-05-18,Q260432-80AE1CB5-5E63-4F03-9562-B2590F9E1110
Q26255418,Oleg Matytsin,Q107710306,Minister of Sport,2020-01-21,Q26255418-F34A12ED-010F-48E7-9EC8-3C592D2D857F
Q28664969,Nikolay Shulginov,Q107724562,Minister of Energy,2020-11-10,Q28664969-9BDBFDCF-0FED-4546-9793-DAD7B1F9BB35
Q28681100,Maxim Reshetnikov,Q107688593,Minister of Economic Development,2020-01-21,Q28681100-789EF426-B13B-4370-A442-37F903C7C3F8
Q29865553,Aleksandr Chupriyan,Q17287321,Minister of Emergency Situations,2021-09-08,Q29865553-5901c283-43df-219f-e851-58c192c1313b
Q39390389,Viktoria Abramchenko,Q14805701,Deputy Chairman of the Government of the Russian Federation,2020-01-21,Q39390389-A9791155-E058-4976-A082-8C5805C1C67A
Q4082839,Andrey Belousov,Q1965788,First Deputy Chairman of the Government of the Russian Federation,2020-01-21,Q4082839-9B6865CD-EE2A-4947-9AF8-01C68F7C148B
Q4298520,Mikhail Mishustin,Q842386,Prime Minister of Russia,2020-01-16,Q4298520-41ca63fb-4cb5-cec6-7b5f-9e0fae9d8681
Q4321847,Alexander Novak,Q14805701,Deputy Chairman of the Government of the Russian Federation,2020-11-10,Q4321847-E2261397-8082-4F39-BC66-20BEEED3F9A2
Q4403799,Vitaly Savelyev,Q107710272,Minister of Transport,2020-11-10,Q4403799-7149A68C-432B-406A-AE44-C0EBB2BDEDBD
Q4514292,Dmitry Chernyshenko,Q14805701,Deputy Chairman of the Government of the Russian Federation,2020-01-21,Q4514292-0329C0E6-43A7-47F0-B57D-328150A3AD7B
Q4517811,Konstantin Chuychenko,Q107688672,Minister of Justice,2020-01-21,Q4517811-07F362CC-E040-46DF-AEBE-205E8D785BB2
Q55653685,Sergey Kravtsov,Q107724580,Minister of Education,2020-01-21,Q55653685-722E6CFD-90C3-4A24-B607-EB0013AB390E
Q589645,Anton Siluanov,Q107724511,Minister of Finance,2011-09-27,Q589645-89A11542-104D-474A-8578-54D87B08011C
Q83375533,Olga Lyubimova,Q107710300,Minister of Culture,2020-01-21,Q83375533-B2FCD7C9-0999-4A51-A447-DC57D5C5130B
Q83379002,Mikhail Murashko,Q20978296,Russian Minister of Health,2020-01-21,Q83379002-85F423EF-BA77-4BA5-82F2-C0F120F350B4
Q83379508,Maxut Shadayev,Q107883554,"Minister of Digital Development, Communications and Mass Media",2020-01-21,Q83379508-C2B7647C-729F-4A6D-89DC-BE26EA9EA9CF
Q83380758,Dmitry Grigorenko,Q107883642,Chief of the Government Staff,2020-01-21,Q83380758-FB2ECFAF-9EB5-4DBA-AD47-9F9AEB24D640
Q83380758,Dmitry Grigorenko,Q14805701,Deputy Chairman of the Government of the Russian Federation,2020-01-21,Q83380758-E65CF2B5-E99B-45A4-8D82-6BC3BD56C55E
Q83382151,Alexey Overchuk,Q14805701,Deputy Chairman of the Government of the Russian Federation,2020-01-21,Q83382151-48D006FD-BC98-43DD-99A6-70590F0A453B
Q83382249,Anton Kotyakov,Q107710314,Minister of Labour and Social Protection,2020-01-21,Q83382249-1757D4B5-09DE-4C6D-867E-CDC030309BC8
Q32024,Sergey Shoygu,Q17287317,Minister of Defense,2012-11-06,Q32024-7e2f0499-4502-7870-c8c9-f4bd5e9843d5
Q58217,Sergey Lavrov,Q1418873,Minister of Foreign Affairs,2004-03-09,Q58217-CB722A66-F98E-4919-A478-BCAAC6CC8C1D
